county_id,No. of Planned Parenthood clinics,No. of federally qualified health centers,No. of female contraceptive clients served at Planned Parenthood clinics,No. of female contraceptive clients served at federally qualified health centers,No. of female contraceptive clients served at health department clinics,No. of female contraceptive clients served at hospital-based clinics,No. of female contraceptive clients served at other clinics,No. of health department clinics,No. of hospital-based clinics,No. of other clinics,Total no. of female contraceptive clients served at publicly funded clinics,"Total no. of female contraceptive clients served at publicly funded clinics, younger than 20",Total no. of women aged 13-44 with potential demand for contraceptive services and supplies,Total no. of women aged 20-44 with potential demand for contraceptive services and supplies,Total publicly funded clinics
38071,0.0,0.0,0.0,0.0,180.0,0.0,0.0,1.0,0.0,0.0,180.0,30.0,1110.0,960.0,1.0
38073,0.0,0.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,120.0,50.0,470.0,380.0,1.0
38075,,,,,,,,,,,,,230.0,190.0,
38077,0.0,0.0,0.0,0.0,210.0,0.0,0.0,1.0,0.0,0.0,210.0,60.0,1890.0,1590.0,1.0
38079,0.0,2.0,0.0,130.0,0.0,0.0,870.0,0.0,0.0,2.0,1000.0,270.0,1540.0,1350.0,4.0
38081,,,,,,,,,,,,,330.0,270.0,
38083,0.0,1.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,70.0,1.0
38085,0.0,0.0,0.0,0.0,0.0,0.0,590.0,0.0,0.0,2.0,590.0,160.0,550.0,470.0,2.0
38087,,,,,,,,,,,,,50.0,40.0,
38089,0.0,0.0,0.0,0.0,550.0,0.0,0.0,1.0,0.0,0.0,550.0,80.0,3840.0,3420.0,1.0
38091,,,,,,,,,,,,,170.0,140.0,
38093,0.0,0.0,0.0,0.0,590.0,0.0,0.0,1.0,0.0,0.0,590.0,130.0,2270.0,1950.0,1.0
38095,,,,,,,,,,,,,160.0,140.0,
38097,,,,,,,,,,,,,770.0,640.0,
38099,,,,,,,,,,,,,980.0,820.0,
38101,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0.0,0.0,950.0,130.0,9410.0,8470.0,1.0
38103,,,,,,,,,,,,,290.0,250.0,
38105,0.0,0.0,0.0,0.0,450.0,0.0,100.0,1.0,0.0,1.0,550.0,110.0,4220.0,3750.0,2.0
39001,0.0,3.0,0.0,390.0,0.0,0.0,200.0,0.0,0.0,1.0,590.0,180.0,2740.0,2310.0,4.0
39003,0.0,3.0,0.0,620.0,1190.0,0.0,0.0,1.0,0.0,0.0,1810.0,620.0,11560.0,10000.0,4.0
39005,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,1.0,440.0,160.0,6050.0,5120.0,1.0
39007,0.0,0.0,0.0,0.0,0.0,0.0,1160.0,0.0,0.0,2.0,1160.0,290.0,9920.0,8560.0,2.0
39009,1.0,2.0,880.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,270.0,11210.0,9150.0,3.0
39011,,,,,,,,,,,,,4800.0,4130.0,
39013,0.0,3.0,0.0,100.0,0.0,0.0,240.0,0.0,0.0,1.0,350.0,90.0,6680.0,5910.0,4.0
39015,0.0,3.0,0.0,890.0,0.0,0.0,270.0,0.0,0.0,1.0,1160.0,320.0,4590.0,3960.0,4.0
39017,1.0,3.0,2470.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,2910.0,770.0,47540.0,40840.0,4.0
39019,0.0,0.0,0.0,0.0,290.0,0.0,0.0,1.0,0.0,0.0,290.0,50.0,2720.0,2330.0,1.0
39021,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,20.0,10.0,4100.0,3530.0,1.0
39023,1.0,3.0,1540.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,1880.0,550.0,15000.0,13020.0,4.0
39025,0.0,4.0,0.0,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.0,320.0,23010.0,20170.0,4.0
39027,0.0,1.0,0.0,300.0,0.0,1220.0,130.0,0.0,1.0,1.0,1650.0,0.0,4690.0,4020.0,3.0
39029,0.0,2.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,10220.0,8880.0,2.0
39031,0.0,1.0,0.0,610.0,0.0,0.0,610.0,0.0,0.0,1.0,1220.0,340.0,3820.0,3320.0,2.0
39033,,,,,,,,,,,,,4440.0,3840.0,
39035,4.0,19.0,14040.0,3790.0,2610.0,0.0,0.0,3.0,0.0,0.0,20440.0,3780.0,154270.0,136600.0,26.0
39037,0.0,4.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,5260.0,4480.0,4.0
39039,0.0,1.0,0.0,10.0,100.0,0.0,0.0,1.0,0.0,0.0,110.0,20.0,4210.0,3640.0,2.0
39041,1.0,1.0,660.0,10.0,1300.0,0.0,0.0,1.0,0.0,0.0,1980.0,310.0,22450.0,19270.0,3.0
39043,0.0,2.0,0.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.0,300.0,7850.0,6850.0,2.0
39045,0.0,7.0,0.0,1500.0,0.0,0.0,200.0,0.0,0.0,1.0,1700.0,0.0,16980.0,14640.0,8.0
39047,0.0,1.0,0.0,300.0,500.0,0.0,0.0,1.0,0.0,0.0,800.0,130.0,3170.0,2780.0,2.0
39049,2.0,16.0,8290.0,3480.0,0.0,6390.0,0.0,0.0,5.0,0.0,18160.0,5140.0,184500.0,166540.0,23.0
39051,0.0,0.0,0.0,0.0,540.0,0.0,0.0,1.0,0.0,0.0,540.0,110.0,4510.0,3880.0,1.0
39053,0.0,0.0,0.0,0.0,210.0,0.0,0.0,1.0,0.0,0.0,210.0,40.0,3270.0,2830.0,1.0
39055,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,50.0,10.0,8990.0,7480.0,1.0
39057,0.0,0.0,0.0,0.0,330.0,0.0,0.0,1.0,0.0,0.0,330.0,60.0,20600.0,17880.0,1.0
39059,0.0,1.0,0.0,20.0,660.0,0.0,0.0,1.0,0.0,0.0,680.0,180.0,4140.0,3600.0,2.0
39061,3.0,31.0,8730.0,6190.0,3300.0,450.0,0.0,6.0,2.0,0.0,18660.0,3630.0,104660.0,92850.0,42.0
39063,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,8940.0,7740.0,1.0
39065,0.0,1.0,0.0,110.0,0.0,570.0,0.0,0.0,1.0,0.0,690.0,210.0,3770.0,3170.0,2.0
39067,0.0,1.0,0.0,20.0,0.0,740.0,20.0,0.0,1.0,1.0,0.0,0.0,1380.0,1200.0,3.0
39069,0.0,1.0,0.0,20.0,420.0,0.0,0.0,1.0,0.0,0.0,440.0,60.0,2700.0,2300.0,2.0
39071,0.0,1.0,0.0,300.0,0.0,100.0,430.0,0.0,1.0,2.0,830.0,210.0,4290.0,3630.0,4.0
39073,0.0,1.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,2960.0,2540.0,1.0
39075,0.0,0.0,0.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,90.0,20.0,4820.0,3950.0,1.0
39077,0.0,1.0,0.0,20.0,360.0,0.0,0.0,1.0,0.0,0.0,380.0,110.0,6250.0,5380.0,2.0
39079,0.0,1.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,3630.0,3170.0,1.0
39081,0.0,2.0,0.0,350.0,0.0,0.0,1150.0,0.0,0.0,1.0,1500.0,250.0,7340.0,6360.0,3.0
39083,0.0,0.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,1.0,740.0,210.0,7100.0,6030.0,1.0
39085,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,0.0,0.0,1.0,1920.0,370.0,24710.0,21620.0,1.0
39087,0.0,7.0,0.0,510.0,300.0,0.0,0.0,1.0,0.0,0.0,810.0,190.0,6670.0,5860.0,8.0
39089,0.0,0.0,0.0,0.0,0.0,0.0,940.0,0.0,0.0,1.0,940.0,240.0,19510.0,16840.0,1.0
39091,0.0,2.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,4820.0,4180.0,2.0
39093,1.0,4.0,770.0,530.0,0.0,0.0,3150.0,0.0,0.0,2.0,4450.0,1030.0,33470.0,28990.0,7.0
39095,1.0,11.0,3850.0,940.0,0.0,1450.0,0.0,0.0,2.0,0.0,6240.0,1520.0,53420.0,47310.0,14.0
39097,0.0,1.0,0.0,120.0,20.0,0.0,0.0,1.0,0.0,0.0,140.0,0.0,4340.0,3800.0,2.0
39099,1.0,1.0,2960.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,3120.0,710.0,24790.0,21690.0,2.0
39101,0.0,1.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,20.0,6580.0,5780.0,1.0
39103,1.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,310.0,18900.0,16280.0,1.0
39105,0.0,1.0,0.0,110.0,120.0,0.0,0.0,1.0,0.0,0.0,230.0,70.0,2230.0,1920.0,2.0
39107,,,,,,,,,,,,,4210.0,3620.0,
39109,0.0,0.0,0.0,0.0,240.0,0.0,0.0,1.0,0.0,0.0,240.0,40.0,11340.0,9900.0,1.0
39111,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1250.0,1060.0,1.0
39113,1.0,10.0,3900.0,3190.0,0.0,1220.0,0.0,0.0,1.0,0.0,8310.0,1920.0,64160.0,56480.0,12.0
39115,,,,,,,,,,,,,1370.0,1180.0,
39117,,,,,,,,,,,,,3610.0,3100.0,
39119,0.0,1.0,0.0,610.0,0.0,0.0,1040.0,0.0,0.0,1.0,1650.0,460.0,9880.0,8610.0,2.0
39121,0.0,0.0,0.0,0.0,190.0,0.0,0.0,1.0,0.0,0.0,190.0,40.0,1110.0,960.0,1.0
39123,0.0,0.0,0.0,0.0,110.0,0.0,0.0,1.0,0.0,0.0,110.0,40.0,3670.0,3170.0,1.0
39125,,,,,,,,,,,,,1790.0,1510.0,
39127,0.0,1.0,0.0,110.0,0.0,0.0,240.0,0.0,0.0,1.0,350.0,120.0,3900.0,3380.0,2.0
39129,1.0,1.0,290.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,100.0,6140.0,5330.0,2.0
39131,0.0,2.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,50.0,2810.0,2410.0,2.0
39133,1.0,1.0,2600.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,610.0,21760.0,18530.0,2.0
39135,0.0,0.0,0.0,0.0,150.0,0.0,0.0,1.0,0.0,0.0,150.0,40.0,3980.0,3400.0,1.0
39137,,,,,,,,,,,,,3320.0,2800.0,
39139,1.0,9.0,2490.0,690.0,590.0,0.0,0.0,1.0,0.0,0.0,3770.0,1040.0,12240.0,10570.0,11.0
39141,0.0,1.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,30.0,7940.0,6940.0,1.0
39143,0.0,5.0,0.0,100.0,700.0,0.0,0.0,1.0,0.0,0.0,800.0,200.0,6330.0,5520.0,6.0
39145,0.0,3.0,0.0,210.0,1090.0,0.0,0.0,1.0,0.0,0.0,1300.0,440.0,8490.0,7380.0,4.0
39147,0.0,1.0,0.0,40.0,110.0,0.0,0.0,1.0,0.0,0.0,150.0,40.0,6160.0,5270.0,2.0
39149,,,,,,,,,,,,,5260.0,4510.0,
39151,1.0,4.0,4750.0,170.0,560.0,0.0,0.0,2.0,0.0,0.0,5480.0,1260.0,41580.0,36200.0,7.0
39153,1.0,4.0,6050.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,6870.0,1470.0,63530.0,55970.0,5.0
39155,1.0,1.0,1550.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1660.0,440.0,20970.0,18250.0,2.0
39157,0.0,0.0,0.0,0.0,670.0,0.0,0.0,1.0,0.0,0.0,670.0,570.0,9700.0,8450.0,1.0
39159,0.0,1.0,0.0,50.0,690.0,0.0,0.0,1.0,0.0,0.0,740.0,160.0,7520.0,6680.0,2.0
39161,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2990.0,2580.0,1.0
39163,0.0,1.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,1270.0,1070.0,1.0
39165,0.0,2.0,0.0,330.0,970.0,0.0,0.0,1.0,0.0,0.0,1310.0,450.0,24890.0,21320.0,3.0
39167,,,,,,,,,,,,,6460.0,5630.0,
39169,1.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,280.0,13060.0,11190.0,1.0
39171,0.0,1.0,0.0,80.0,0.0,0.0,90.0,0.0,0.0,1.0,160.0,40.0,3550.0,3050.0,2.0
39173,0.0,2.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,30.0,18240.0,15650.0,2.0
39175,0.0,0.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,80.0,30.0,2110.0,1810.0,1.0
40001,0.0,1.0,0.0,10.0,220.0,0.0,250.0,1.0,0.0,2.0,480.0,110.0,2360.0,2080.0,4.0
40003,0.0,1.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,20.0,440.0,370.0,1.0
40005,0.0,1.0,0.0,50.0,330.0,0.0,0.0,1.0,0.0,0.0,380.0,130.0,1310.0,1130.0,2.0
40007,0.0,0.0,0.0,0.0,30.0,870.0,0.0,1.0,1.0,0.0,900.0,400.0,510.0,420.0,2.0
40009,0.0,0.0,0.0,0.0,630.0,0.0,0.0,2.0,0.0,0.0,630.0,170.0,2370.0,2090.0,2.0
4001,0.0,2.0,0.0,210.0,150.0,490.0,3150.0,2.0,2.0,10.0,4010.0,740.0,7550.0,6490.0,16.0
40011,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,2.0,230.0,40.0,890.0,760.0,2.0
40013,0.0,0.0,0.0,0.0,790.0,0.0,90.0,1.0,0.0,1.0,890.0,250.0,5610.0,4970.0,2.0
40015,0.0,1.0,0.0,50.0,210.0,0.0,140.0,1.0,0.0,2.0,390.0,130.0,2740.0,2370.0,4.0
40017,0.0,0.0,0.0,0.0,1590.0,0.0,70.0,3.0,0.0,1.0,1650.0,390.0,17150.0,15180.0,4.0
40019,0.0,0.0,0.0,0.0,1100.0,0.0,150.0,2.0,0.0,1.0,1250.0,380.0,5570.0,4840.0,3.0
40021,0.0,3.0,0.0,740.0,960.0,0.0,2010.0,1.0,0.0,2.0,3710.0,810.0,6540.0,5800.0,6.0
40023,0.0,1.0,0.0,30.0,300.0,0.0,50.0,1.0,0.0,1.0,390.0,130.0,1450.0,1260.0,3.0
40025,,,,,,,,,,,,,170.0,150.0,
40027,1.0,5.0,1160.0,890.0,4010.0,0.0,140.0,2.0,0.0,1.0,6210.0,1190.0,39850.0,35440.0,9.0
40029,0.0,1.0,0.0,20.0,130.0,0.0,0.0,1.0,0.0,0.0,150.0,50.0,570.0,500.0,2.0
4003,0.0,5.0,0.0,1680.0,220.0,0.0,0.0,5.0,0.0,0.0,1900.0,410.0,12600.0,10970.0,10.0
40031,0.0,2.0,0.0,320.0,1500.0,0.0,550.0,1.0,0.0,1.0,2370.0,580.0,15810.0,14080.0,4.0
40033,0.0,0.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,80.0,30.0,600.0,520.0,1.0
40035,0.0,0.0,0.0,0.0,440.0,0.0,300.0,1.0,0.0,1.0,740.0,200.0,1300.0,1130.0,2.0
40037,0.0,0.0,0.0,0.0,1250.0,0.0,570.0,3.0,0.0,1.0,1830.0,510.0,7760.0,6770.0,4.0
40039,0.0,0.0,0.0,0.0,850.0,0.0,810.0,2.0,0.0,2.0,1670.0,410.0,4100.0,3620.0,4.0
40041,0.0,0.0,0.0,0.0,450.0,0.0,80.0,1.0,0.0,1.0,530.0,160.0,3710.0,3190.0,2.0
40043,,,,,,,,,,,,,440.0,380.0,
40045,,,,,,,,,,,,,380.0,310.0,
40047,0.0,1.0,0.0,20.0,1230.0,0.0,0.0,1.0,0.0,0.0,1260.0,290.0,7090.0,6270.0,2.0
40049,0.0,1.0,0.0,60.0,390.0,0.0,0.0,2.0,0.0,0.0,440.0,120.0,2830.0,2450.0,3.0
4005,1.0,8.0,840.0,2040.0,570.0,0.0,530.0,1.0,0.0,7.0,3990.0,910.0,21990.0,19010.0,17.0
40051,0.0,0.0,0.0,0.0,400.0,0.0,0.0,1.0,0.0,0.0,400.0,130.0,6170.0,5410.0,1.0
40053,0.0,1.0,0.0,10.0,60.0,0.0,0.0,1.0,0.0,0.0,70.0,20.0,390.0,330.0,2.0
40055,0.0,0.0,0.0,0.0,110.0,0.0,0.0,1.0,0.0,0.0,110.0,30.0,470.0,410.0,1.0
40057,0.0,0.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,80.0,20.0,250.0,210.0,1.0
40059,0.0,0.0,0.0,0.0,60.0,0.0,0.0,2.0,0.0,0.0,60.0,10.0,330.0,280.0,2.0
40061,0.0,1.0,0.0,100.0,280.0,0.0,110.0,1.0,0.0,1.0,490.0,160.0,1200.0,1050.0,3.0
40063,0.0,1.0,0.0,20.0,260.0,0.0,0.0,1.0,0.0,0.0,280.0,90.0,1170.0,1000.0,2.0
40065,0.0,0.0,0.0,0.0,740.0,0.0,0.0,1.0,0.0,0.0,740.0,160.0,3090.0,2770.0,1.0
40067,0.0,0.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,80.0,20.0,550.0,470.0,1.0
40069,0.0,1.0,0.0,50.0,150.0,0.0,120.0,1.0,0.0,1.0,310.0,90.0,1160.0,1000.0,3.0
4007,0.0,2.0,0.0,190.0,50.0,0.0,180.0,2.0,0.0,1.0,420.0,100.0,4590.0,4030.0,5.0
40071,0.0,2.0,0.0,320.0,1070.0,0.0,60.0,2.0,0.0,2.0,1450.0,470.0,4860.0,4220.0,6.0
40073,0.0,0.0,0.0,0.0,370.0,0.0,0.0,1.0,0.0,0.0,370.0,60.0,1560.0,1330.0,1.0
40075,0.0,0.0,0.0,0.0,200.0,0.0,0.0,1.0,0.0,0.0,200.0,60.0,850.0,710.0,1.0
40077,0.0,1.0,0.0,40.0,260.0,0.0,0.0,1.0,0.0,0.0,300.0,110.0,1090.0,930.0,2.0
40079,0.0,1.0,0.0,40.0,1110.0,0.0,900.0,1.0,0.0,3.0,2060.0,490.0,5380.0,4690.0,5.0
40081,0.0,0.0,0.0,0.0,580.0,0.0,0.0,1.0,0.0,0.0,580.0,170.0,3740.0,3220.0,1.0
40083,0.0,1.0,0.0,190.0,1050.0,0.0,0.0,1.0,0.0,0.0,1230.0,290.0,5480.0,4620.0,2.0
40085,0.0,0.0,0.0,0.0,210.0,0.0,0.0,1.0,0.0,0.0,210.0,40.0,1040.0,890.0,1.0
40087,0.0,0.0,0.0,0.0,280.0,0.0,60.0,2.0,0.0,1.0,330.0,110.0,4360.0,3810.0,3.0
40089,0.0,2.0,0.0,70.0,700.0,0.0,170.0,1.0,0.0,2.0,940.0,240.0,3350.0,2880.0,5.0
4009,0.0,1.0,0.0,170.0,340.0,390.0,40.0,1.0,1.0,1.0,950.0,500.0,4300.0,3690.0,4.0
40091,0.0,2.0,0.0,160.0,430.0,0.0,170.0,2.0,0.0,1.0,760.0,240.0,1720.0,1500.0,5.0
40093,0.0,0.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,120.0,30.0,710.0,600.0,1.0
40095,0.0,0.0,0.0,0.0,340.0,0.0,0.0,1.0,0.0,0.0,340.0,80.0,1480.0,1280.0,1.0
40097,0.0,0.0,0.0,0.0,470.0,0.0,320.0,1.0,0.0,1.0,790.0,250.0,4100.0,3540.0,2.0
40099,0.0,0.0,0.0,0.0,210.0,0.0,0.0,1.0,0.0,0.0,210.0,70.0,1380.0,1200.0,1.0
40101,0.0,2.0,0.0,30.0,1380.0,0.0,540.0,1.0,0.0,1.0,1950.0,490.0,8220.0,7290.0,4.0
40103,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,100.0,30.0,1070.0,910.0,1.0
40105,0.0,1.0,0.0,100.0,0.0,0.0,160.0,0.0,0.0,1.0,260.0,80.0,1010.0,880.0,2.0
40107,0.0,0.0,0.0,0.0,180.0,0.0,800.0,1.0,0.0,1.0,990.0,260.0,1070.0,910.0,2.0
40109,5.0,5.0,8880.0,3330.0,1930.0,870.0,1130.0,2.0,1.0,1.0,16130.0,3590.0,103490.0,92660.0,14.0
4011,0.0,2.0,0.0,50.0,20.0,0.0,0.0,1.0,0.0,0.0,70.0,20.0,1090.0,940.0,3.0
40111,0.0,1.0,0.0,20.0,590.0,0.0,570.0,3.0,0.0,1.0,1190.0,330.0,4390.0,3840.0,5.0
40113,0.0,5.0,0.0,490.0,170.0,0.0,40.0,1.0,0.0,2.0,700.0,210.0,4840.0,4210.0,8.0
40115,0.0,0.0,0.0,0.0,940.0,0.0,240.0,1.0,0.0,2.0,1190.0,380.0,3540.0,3070.0,3.0
40117,0.0,0.0,0.0,0.0,160.0,0.0,200.0,2.0,0.0,1.0,360.0,100.0,1710.0,1480.0,3.0
40119,0.0,0.0,0.0,0.0,1290.0,0.0,20.0,2.0,0.0,1.0,1320.0,360.0,13510.0,11840.0,3.0
4012,0.0,0.0,0.0,0.0,60.0,0.0,210.0,1.0,0.0,1.0,270.0,60.0,1430.0,1260.0,2.0
40121,0.0,1.0,0.0,20.0,900.0,0.0,110.0,1.0,0.0,1.0,1030.0,320.0,4520.0,4000.0,3.0
40123,0.0,1.0,0.0,90.0,860.0,0.0,2600.0,1.0,0.0,2.0,3540.0,750.0,4940.0,4370.0,4.0
40125,0.0,0.0,0.0,0.0,1380.0,0.0,270.0,1.0,0.0,3.0,1650.0,420.0,9220.0,8110.0,4.0
40127,0.0,0.0,0.0,0.0,210.0,0.0,0.0,2.0,0.0,0.0,210.0,60.0,980.0,850.0,2.0
40129,,,,,,,,,,,,,320.0,270.0,
4013,8.0,39.0,21170.0,11700.0,400.0,2470.0,5820.0,1.0,13.0,8.0,41560.0,6690.0,541500.0,480110.0,69.0
40131,0.0,1.0,0.0,230.0,830.0,0.0,950.0,1.0,0.0,1.0,2010.0,470.0,10490.0,9150.0,3.0
40133,0.0,2.0,0.0,110.0,600.0,0.0,100.0,2.0,0.0,1.0,810.0,270.0,2550.0,2180.0,5.0
40135,0.0,1.0,0.0,90.0,780.0,0.0,320.0,1.0,0.0,1.0,1190.0,320.0,4600.0,4050.0,3.0
40137,0.0,0.0,0.0,0.0,620.0,0.0,0.0,1.0,0.0,0.0,620.0,190.0,4770.0,4170.0,1.0
40139,0.0,0.0,0.0,0.0,570.0,0.0,0.0,1.0,0.0,0.0,570.0,60.0,2420.0,2070.0,1.0
40141,0.0,0.0,0.0,0.0,150.0,0.0,0.0,1.0,0.0,0.0,150.0,40.0,670.0,560.0,1.0
40143,1.0,2.0,5120.0,480.0,5040.0,0.0,480.0,5.0,0.0,1.0,11120.0,1980.0,82870.0,73810.0,9.0
40145,0.0,1.0,0.0,20.0,610.0,0.0,570.0,2.0,0.0,1.0,1200.0,340.0,8890.0,7810.0,4.0
40147,0.0,0.0,0.0,0.0,770.0,0.0,650.0,1.0,0.0,3.0,1420.0,350.0,5800.0,5140.0,4.0
40149,,,,,,,,,,,,,1150.0,990.0,
4015,0.0,4.0,0.0,410.0,540.0,0.0,70.0,3.0,0.0,1.0,1020.0,430.0,17340.0,15060.0,8.0
40151,0.0,0.0,0.0,0.0,180.0,0.0,0.0,1.0,0.0,0.0,180.0,60.0,1040.0,910.0,1.0
40153,0.0,0.0,0.0,0.0,380.0,0.0,0.0,1.0,0.0,0.0,380.0,120.0,2260.0,1960.0,1.0
4017,0.0,4.0,0.0,450.0,230.0,0.0,1730.0,2.0,0.0,8.0,2420.0,510.0,11460.0,9950.0,14.0
4019,3.0,32.0,1920.0,7820.0,5750.0,30.0,1250.0,7.0,1.0,5.0,16770.0,3540.0,124090.0,109720.0,48.0
4021,0.0,9.0,0.0,1670.0,2580.0,650.0,1050.0,6.0,1.0,2.0,5960.0,1050.0,43280.0,37880.0,18.0
4023,0.0,5.0,0.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,160.0,5050.0,4280.0,5.0
4025,0.0,5.0,0.0,1910.0,0.0,0.0,0.0,0.0,0.0,0.0,1910.0,340.0,18650.0,16270.0,5.0
4027,0.0,7.0,0.0,2030.0,200.0,0.0,0.0,1.0,0.0,0.0,2230.0,430.0,22970.0,20000.0,8.0
41001,0.0,0.0,0.0,0.0,330.0,0.0,0.0,1.0,0.0,0.0,330.0,100.0,1300.0,1120.0,1.0
41003,0.0,0.0,0.0,0.0,660.0,1130.0,2430.0,2.0,2.0,1.0,4220.0,960.0,13650.0,11940.0,5.0
41005,1.0,9.0,1160.0,1810.0,350.0,0.0,50.0,1.0,0.0,1.0,3370.0,440.0,47230.0,41720.0,12.0
41007,0.0,1.0,0.0,70.0,500.0,0.0,0.0,1.0,0.0,0.0,570.0,120.0,4140.0,3670.0,2.0
41009,0.0,2.0,0.0,140.0,420.0,470.0,0.0,1.0,1.0,0.0,1030.0,250.0,5410.0,4710.0,4.0
41011,0.0,3.0,0.0,560.0,930.0,0.0,300.0,2.0,0.0,1.0,1780.0,410.0,6220.0,5510.0,6.0
41013,0.0,2.0,0.0,230.0,430.0,0.0,0.0,1.0,0.0,0.0,660.0,200.0,2150.0,1880.0,3.0
41015,0.0,1.0,0.0,40.0,70.0,0.0,0.0,2.0,0.0,0.0,110.0,30.0,1720.0,1530.0,3.0
41017,1.0,9.0,5920.0,550.0,2940.0,0.0,0.0,3.0,0.0,0.0,9400.0,900.0,20330.0,18170.0,13.0
41019,0.0,5.0,0.0,320.0,2590.0,0.0,60.0,4.0,0.0,2.0,2970.0,950.0,10510.0,9260.0,11.0
41021,,,,,,,,,,,,,130.0,120.0,
41023,0.0,0.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,120.0,50.0,560.0,470.0,1.0
41025,0.0,0.0,0.0,0.0,130.0,0.0,0.0,1.0,0.0,0.0,130.0,30.0,650.0,570.0,1.0
41027,0.0,2.0,0.0,310.0,680.0,0.0,0.0,1.0,0.0,0.0,990.0,250.0,2640.0,2300.0,3.0
41029,2.0,15.0,4200.0,1780.0,1480.0,0.0,790.0,1.0,0.0,1.0,8240.0,1660.0,23900.0,21010.0,19.0
41031,0.0,1.0,0.0,200.0,360.0,0.0,280.0,1.0,0.0,1.0,840.0,160.0,2150.0,1850.0,3.0
41033,1.0,3.0,1730.0,460.0,60.0,0.0,0.0,1.0,0.0,0.0,2250.0,570.0,8040.0,7050.0,5.0
41035,0.0,3.0,0.0,380.0,560.0,0.0,250.0,1.0,0.0,2.0,1190.0,260.0,7070.0,6240.0,6.0
41037,0.0,1.0,0.0,30.0,330.0,0.0,0.0,2.0,0.0,0.0,360.0,100.0,610.0,520.0,3.0
41039,4.0,6.0,11180.0,2080.0,0.0,0.0,1230.0,0.0,0.0,2.0,14500.0,3600.0,47040.0,41830.0,12.0
41041,0.0,6.0,0.0,890.0,0.0,0.0,80.0,0.0,0.0,1.0,960.0,440.0,4200.0,3740.0,7.0
41043,0.0,0.0,0.0,0.0,1420.0,0.0,0.0,2.0,0.0,0.0,1420.0,300.0,14140.0,12480.0,2.0
41045,0.0,3.0,0.0,50.0,760.0,0.0,0.0,1.0,0.0,0.0,810.0,190.0,2980.0,2540.0,4.0
41047,1.0,3.0,5920.0,1360.0,1490.0,0.0,170.0,2.0,0.0,1.0,8940.0,630.0,41000.0,36090.0,7.0
